genome_id	gene_symbol
562.99789	gyrA
562.100658	emrK
562.102079	kasA
562.99913	BcrC
562.10003	mdfA
562.99898	folP
562.102032	AcrZ
562.102154	EmrAB-TolC
562.102065	bacA
562.100646	adiY
562.101997	KatG
562.102036	MdfA/Cmr
562.102056	MarA
562.102019	mdtO
562.99916	acrR
562.102149	folA, Dfr
562.102132	PmrB
562.46648	MarB
562.99778	MdtEF-TolC
562.99784	Ddl
562.102162	OxyR
562.102195	BcrC
562.99939	GadE
562.101993	emrA
562.9994	soxS
562.101967	rpoB
562.102088	EF-Tu
562.38626	tolC
562.102172	Tet(A)
562.102312	mdfA
562.42087	APH(3'')-Ib
562.100655	PgsA
562.102058	EmrAB-TolC
562.102309	PmrF
562.66547	H-NS
562.102151	marR
562.99949	adiY
562.102191	folP
562.65506	murA
562.99962	cysB
562.100649	baeS
562.100023	baeR
562.100027	folA, Dfr
562.100013	cysB
562.10218	MdtABC-TolC
562.102149	baeS
562.102293	PmrB
562.99777	mdtH
562.102183	PhoP
562.99892	GadE
562.99953	MacB
562.102291	emrB
562.100028	inhA, fabI
562.99966	mdtL
562.100664	marR
562.102158	mdtE
562.63669	H-NS
562.102181	GlpT
562.100021	TolC/OpmH
562.102293	Ddl
562.100598	gyrA
562.54906	mfd
562.99899	MdtEF-TolC
562.102018	Alr
562.102316	PhoP
562.102193	EF-Tu
562.99963	GlpT
562.1006	soxS
562.102318	Ddl
562.100638	gidB
562.102162	kdpE
562.99849	emrR
562.99893	ompF
562.102325	rpoC
562.99781	folA, Dfr
562.100628	MarB
562.101992	emrY
562.102304	EmrAB-TolC
562.99915	emrA
562.100655	BcrC
562.102162	Ddl
562.52599	emrR
562.99849	AcrAB-TolC
562.102076	emrB
562.102231	PhoP
562.100025	emrB
562.3317	EmrAB-TolC
562.100038	inhA, fabI
562.102175	EF-Tu
562.99779	MurA
562.102282	acrA
562.99786	gadE
562.102011	evgA
562.5485	rpoB
1444239.3	gyrA
562.3424	AcrAB-TolC
562.9995	Iso-tRNA
562.100611	gyrB
562.102304	bacA
562.67822	rpoB
562.102273	AcrEF-TolC 
562.101986	UhpT
562.31413	mdtF
562.9989	acrB
562.102063	mdtC
562.101969	mdtF
562.101977	mfd
562.100644	EF-G
562.102074	TolC/OpmH
562.102175	MdtEF-TolC
562.102177	PmrB
562.99839	PmrE
562.100677	dxr
562.100601	mdtP
562.102199	MacA
562.100636	emrD
562.102075	emrD
562.102221	Alr
562.102052	baeR
562.100642	mdtG
562.102207	mdtM
562.99949	mdtE
562.102147	mdtH
562.102067	msbA
562.101968	mdtO
562.100645	arnA
562.102146	mdtH
562.102304	acrS
562.9978	MdtL
562.10218	acrF
562.102164	emrE
562.102044	mdtC
562.102258	EmrAB-TolC
83334.283	EF-Tu
562.102124	evgA
562.102047	MurA
562.100649	rho
562.100037	mdtH
562.102207	gadE
562.99953	Alr
562.102005	PmrC
562.99927	mdtM
562.102151	EmrAB-TolC
562.99929	acrB
562.102168	EF-Tu
562.10216	fyuA
562.10204	msbA
562.102213	gyrA
562.54987	msbA
562.102175	APH(6)-Id
562.102019	msbA
562.100663	GlpT
562.102052	acrR
562.102208	Ddl
562.102145	arnA
373045.6	KatG
562.101995	EmrD
562.102011	arnA
562.102317	H-NS
562.99964	baeR
562.99957	Ddl
562.99787	acrA
562.99902	emrY
562.102084	AcrAB-TolC
562.102323	rpoB
562.102116	mdtH
562.100661	EF-G
562.10232	Tet(A)
562.102218	MacB
754079.3	alaS
562.102038	cpxR
562.100677	AcrEF-TolC 
562.102151	sul3
562.102172	AcrAD-TolC
562.100023	UhpT
562.100021	emrB
562.99895	acrD
562.47891	mdtA
562.102039	folA, Dfr
562.102045	emrR
562.10229	KatG
562.102302	kasA
562.10202	AcrAB-TolC
562.102026	Alr
562.100611	MacB
562.102311	KatG
562.9994	AcrAB-TolC
562.65832	EmrKY-TolC
562.66824	mdtP
562.99778	S12p
562.102312	baeS
562.102013	Tet(M)
562.102302	arnA
562.102059	AcrEF-TolC 
562.4595	emrD
562.102171	MdtABC-TolC
562.65143	MdtL
562.102193	leuO
562.102022	rpoB
562.100022	soxS
562.10202	emrB
562.99928	MdtABC-TolC
562.99846	marA
562.102014	gyrB
562.102103	mdtH
562.102088	MdfA/Cmr
562.102312	cpxR
562.102158	folA, Dfr
562.10215	Alr
562.10221	AcrAB-TolC
562.99964	MdtM
562.102221	EmrD
562.56776	arnA
562.102039	acrD
562.45762	CRP
562.33708	marR
562.99894	AcrEF-TolC 
562.100037	mdtK
562.99779	MdtEF-TolC
562.102226	mdtG
868162.3	acrR
1444081.3	sugE
2810404.7	mdtF
562.100635	sat-1
562.100014	soxS
562.102154	EF-Tu
562.99947	Alr
562.100038	parC
562.102149	KatG
562.100606	alaS
562.102058	MdtL
562.33768	PmrB
562.99931	MdtM
562.102014	emrD
562.100616	gyrA
562.99963	bacA
562.100655	AcrZ
1001989.14	blaT
562.102192	ompF
562.100648	marA
562.102031	TEM family
562.100601	mdtC
562.58722	kasA
562.70719	APH(3'')-I
562.102084	soxR
562.100603	AcrAB-TolC
562.102037	mdtH
562.100648	MdtEF-TolC
562.100654	gyrB
562.102159	rho
562.102018	BlaEC family
562.99944	gadX
562.100659	gadE
562.102179	cpxA
562.102065	gyrB
562.10216	cysB
562.99779	cysB
562.100628	mdtA
562.102278	S12p
562.100646	PhoP
562.100025	mdtB
562.102148	aadA15
562.102292	murA
562.102019	BlaEC family
562.102217	mdtP
562.102093	Ddl
562.9989	tolC
562.102213	soxR
562.100677	murA
562.101993	gadE
562.102187	mdtB
562.50941	rpoB
562.102018	mdtK
562.102233	mdtM
562.99766	cpxR
562.102079	EF-Tu
562.67394	aadA1
562.102168	mdtN
562.102094	rpoB
562.100607	soxR
562.45803	MarA
562.102133	acrR
562.10226	mdtC
562.16412	emrB
562.100663	MurA
562.102182	mdtA
562.102012	mdtG
562.102317	gidB
562.102009	MdtEF-TolC
562.102014	MdtEF-TolC
562.102008	dfrA7
562.102052	acrB
562.102052	YojI
1078034.76	H-NS
562.56888	mdtO
562.102086	emrB
562.99957	folP
562.99788	baeR
562.101984	S12p
562.34208	mdtB
562.66852	MdfA/Cmr
562.100015	EmrKY-TolC
562.102216	rpoC
562.102318	gyrB
562.10219	AcrEF-TolC 
562.102061	MdtABC-TolC
562.102234	mdtF
562.100611	baeR
562.10003	baeR
562.102059	OmpK36
562.102285	AcrAB-TolC
562.100603	ompF
562.99787	AcrAB-TolC
562.99777	KatG
562.102066	mdfA
562.102304	tuf
562.102077	TEM family
562.38984	PmrE
562.102152	GdpD
83334.379	gyrA
562.99767	mdtL
562.100668	bacA
562.102227	adiY
562.102214	OxyR
562.102053	MdtL
562.102156	emrY
562.101993	AcrAB-TolC
562.102311	mdtG
562.102007	kdpE
562.99904	baeS
562.102233	inhA, fabI
562.102049	MdtABC-TolC
562.102086	rpoB
562.70498	mfd
562.102217	MurA
562.46211	MacA
562.46306	mdtC
562.102056	rpoB
562.102266	MdfA/Cmr
562.99893	BcrC
562.100602	CRP
562.1006	acrE
562.102258	rho
562.99901	MacA
562.102043	Tet(B)
562.10231	cysB
562.102089	nfsA
562.102079	rpoB
562.100647	mdtA
562.102102	OxyR
562.102203	mdtL
562.102062	APH(6)-Ic/APH(6)-Id
562.36885	EmrKY-TolC
562.102091	EF-Tu
562.102222	vgaC
562.102161	mdtC
562.101961	soxS
562.102188	GadE
562.100677	acrD
562.10218	emrR
562.102211	PmrB
562.10226	CRP
562.102182	mdtE
562.102044	MdtM
562.102071	rho
562.10206	mdtP
562.102013	gyrB
562.100655	parC
562.101992	murA
562.100643	AcrZ
562.102232	acrA
562.100027	alaS
562.102027	mdtD
562.102318	mdtB
562.102233	EF-Tu
2810404.8	gyrB
562.102004	AcrAD-TolC
562.102024	emrD
562.100638	rho
562.102157	APH(3'')-Ib
562.102194	rpoB
562.99783	mdtL
562.102043	emrD
562.102132	QacE
562.45813	folA, Dfr
562.101977	rpoC
562.100599	mdtP
562.102052	mdtF
562.68417	EmrD
562.46448	folA, Dfr
562.102171	bleO
562.10221	UhpT
562.99887	gadE
562.10204	EmrAB-TolC
562.102183	gadX
562.10216	marA
562.102269	MdtL
562.102266	MdtEF-TolC
562.100611	AcrZ
562.100618	alaS
562.102177	mdtB
562.102196	dxr
562.100618	rpoB
562.100625	marR
562.102071	gyrB
562.102019	nfsA
562.102076	mfd
562.99778	BlaEC family
562.100611	kasA
562.102008	MacA
562.102161	SugE
562.99849	gyrB
562.100653	H-NS
562.99964	AcrEF-TolC 
562.100663	baeS
562.10206	acrD
562.100668	gadE
562.102322	AcrAB-TolC
562.102308	gyrA
562.99938	Mrx
562.102068	MdtEF-TolC
562.47602	dxr
562.29104	gadE
562.102204	mfd
562.48141	OXA-1 family
562.102203	emrD
562.102151	alaS
562.102188	nfsA
562.10203	baeS
562.100654	gidB
562.10208	evgS
562.55219	mdtE
562.102163	mdtF
562.9984	evgA
562.102218	UhpT
562.102187	MarB
562.100625	ompF
562.31213	macB
562.102312	GadE
562.102148	Alr
562.99962	alaS
562.64935	EmrKY-TolC
562.10209	MacB
562.99959	GdpD
562.47658	AcrZ
562.62808	EmrAB-TolC
562.102158	sul2
562.99855	mdtC
562.102208	PmrC
562.102032	murA
562.100607	MdtABC-TolC
562.5919	AcrAB-TolC
562.48243	folP
562.101976	kdpE
562.99962	nfsA
562.102179	acrD
562.102292	gyrA
562.102295	baeS
562.102012	gyrB
562.47044	mdtB
562.102007	acrA
562.101977	TolC/OpmH
562.102033	MdtEF-TolC
562.102084	BlaEC family
562.67072	mdfA
562.102165	floR
562.100011	BlaEC family
562.102102	bacA
562.102227	EmrAB-TolC
562.102175	Mef(B)
562.100023	PgsA
562.102192	evgA
562.102063	emrD
562.102017	emrB
562.38991	msbA
562.102278	dxr
562.102019	gyrB
562.99855	mdtN
562.10202	gyrB
562.100643	mdtL
562.102083	mdfA
562.102233	KatG
562.7246	b3911
562.63089	emrK
562.99939	MdtABC-TolC
562.102223	MarA
562.100677	AcrAB-TolC
562.102071	BcrC
562.46462	fyuA
562.102182	EF-Tu
562.9994	MdtABC-TolC
562.102326	S10p
562.102047	EF-Tu
562.102209	MacA
562.99928	marR
562.10222	marR
562.101967	CRP
562.102287	AcrAB-TolC
562.99898	msbA
562.99952	CRP
562.102197	PmrC
1078034.106	MarB
562.102178	soxR
562.102041	acrB
562.67128	EmrD
562.102084	soxS
562.102004	patA
562.102178	emrD
562.10223	YojI
562.102149	acrR
562.101997	rpoB
562.99848	acrE
562.102149	MdtM
562.47867	mdtD
562.100035	mfd
562.102134	CMY/CMY-2/CFE/LAT family
562.102199	gyrA
562.99966	cysB
562.102304	Tet(B)
562.99858	adiY
562.102085	MdtL
562.102258	emrY
562.102152	rpoC
562.102281	gadW
562.102094	acrS
562.101993	patA
562.102069	tolC
562.102053	EmrKY-TolC
562.99898	mdtK
562.99937	gadE
562.99778	arnA
562.102156	mdtB
562.68406	GlpT
562.36673	mdtL
562.102151	gadW
562.102152	mgrB
562.100038	EmrAB-TolC
562.54904	acrB
562.102058	BcrC
562.99938	mdtB
562.102182	S10p
562.102005	acrB
562.102044	rpoB
562.45585	SugE
562.10219	PhoP
562.99937	evgS
562.102068	acrE
562.10218	EmrD
562.102293	EmrAB-TolC
562.102041	APH(3'')-I
562.102018	adiY
562.6778	EF-Tu
562.10226	mdfA
562.102032	mdtC
562.99781	H-NS
562.99953	folP
562.54063	emrY
562.102152	sul2
562.99839	OxyR
562.10219	S10p
562.101994	mdfA
562.102016	cpxR
562.101986	S10p
562.99959	mdtK
562.102196	EmrAB-TolC
562.102278	folP
562.102228	mdtA
562.102223	tolC
562.99788	Ddl
562.99915	mdtC
562.102194	folP
562.102179	leuO
562.102011	rpoB
562.102094	rpoB
562.67635	AcrAD-TolC
562.67091	rpoC
562.68521	marR
562.38712	AcrAD-TolC
562.102014	MdtEF-TolC
562.99918	PgsA
562.102069	APH(3'')-Ib
562.100623	mdtE
562.100659	emrK
562.1023	mdtA
562.102151	PhoP
562.102056	soxR
562.50746	MarR
562.99959	mdtP
562.99891	EF-Tu
562.102265	mdtN
562.99899	mdtK
562.102015	arnA
562.99931	PmrB
562.100639	acrF
562.60551	PmrB
562.102221	kdpE
562.102299	AcrAD-TolC
562.100675	mdtM
562.102094	mdtE
562.102028	murA
562.102225	Ddl
562.101986	rpoC
562.99914	H-NS
562.100611	soxS
562.102013	EmrD
562.100636	gyrB
562.102063	MdfA/Cmr
562.10208	gyrB
562.100015	EmrE
562.102302	emrB
562.102062	evgA
562.102086	BlaEC family
562.102004	Alr
562.10003	BcrC
562.102008	marR
562.100606	gyrB
562.10201	EF-Tu
562.68586	EmrD
562.100634	mdtE
562.102194	evgA
562.102021	soxR
562.50515	Iso-tRNA
562.10205	PhoP
562.99894	GlpT
562.102283	AcrEF-TolC 
562.102195	gyrB
562.99951	PhoP
562.102223	soxS
562.102216	PmrC
562.102232	MdtEF-TolC
562.99766	soxR
562.102152	mdtC
562.102037	ompF
562.9985	gyrB
562.102015	folP
562.102165	MdtABC-TolC
562.100638	folP
562.102093	parC
562.102155	mdtP
562.9989	Ddl
562.102051	baeS
562.99951	soxS
562.99919	AcrAD-TolC
562.102266	GadE
562.10208	rpoB
562.10196	S10p
562.102171	MarR
562.102328	AcrAB-TolC
562.102074	EF-G
562.102014	evgS
562.99777	msbA
562.102155	EmrD
562.102006	mdtC
562.102278	mdtM
562.102269	gadX
562.102307	MarB
562.70408	mdtA
562.102093	cysB
562.101969	emrY
562.102229	PmrB
562.99887	gidB
562.102278	emrR
562.45415	CTX-M family
562.100634	leuO
562.102102	EF-G
562.100677	leuO
562.100027	ompF
562.102233	MdtM
562.102225	PmrB
562.102198	EmrKY-TolC
562.102011	TEM family
562.102326	gyrA
562.9989	PmrC
562.102079	YojI
562.9984	MurA
1444050.3	soxR
562.102075	parC
562.102171	soxR
562.102213	evgA
562.36306	AcrEF-TolC 
562.47991	adiY
562.102008	AcrAD-TolC
562.102039	mdtE
562.102041	alaS
562.61586	gyrB
562.100665	parC
562.61697	estX
562.102033	mdtH
562.101972	tolC
562.99762	GdpD
562.99953	tolC
562.100637	GlpT
562.31259	basR
562.102009	Mph(A) family
562.100664	dxr
562.100616	MarR
562.102094	Alr
562.10218	EF-Tu
562.10216	mdtP
562.102325	bacA
1444121.3	mdtM
562.102051	folA, Dfr
562.9076	parE
562.102072	EmrKY-TolC
562.70647	gadW
562.9985	fyuA
562.102089	acrD
562.102011	MdtABC-TolC
562.100618	EF-G
562.100665	MacA
562.99919	MacA
562.102299	kdpE
562.100653	PmrF
562.55233	EmrAB-TolC
562.456	emrA
562.102332	TolC/OpmH
562.65334	mdtF
562.102049	soxR
562.102081	emrA
562.38988	rpoC
562.102234	rpoC
562.99927	folP
562.102211	patA
562.99925	AcrEF-TolC 
562.30275	parE
2810404.6	EmrKY-TolC
562.100014	QnrS1
562.47957	emrY
562.102069	emrY
562.10231	PmrF
562.99913	mdfA
562.102025	APH(3'')-I
562.47035	EmrD
562.102213	EF-Tu
562.102218	EF-G
562.10221	EF-Tu
562.100638	acrD
562.102196	PmrE
562.99846	BcrC
562.102224	arnA
562.52655	folP
562.102282	EmrKY-TolC
562.102183	murA
562.102044	gyrA
562.102228	emrE
562.102202	gyrA
562.102007	acrB
562.99947	MurA
562.102145	MdfA/Cmr
562.100021	acrB
562.99894	kasA
562.101972	gidB
562.102206	MdtABC-TolC
562.100675	mdtP
562.99783	TEM family
562.102091	acrF
562.34248	AcrAB-TolC
562.99963	MacB
562.100606	mgrB
562.102034	emrK
562.102011	folP
562.102195	emrD
562.102183	marA
562.101986	MdtABC-TolC
562.100639	gadE
562.51588	rho
562.102217	Alr
562.10219	evgS
562.101992	gyrB
562.9994	GadE
562.99784	mdtB
562.99904	mdtM
562.102071	bacA
562.101986	mdtC
562.102134	PmrB
562.102035	Alr
562.68609	EF-Tu
562.42692	acrF
562.57146	mdtC
562.100651	MarR
562.10233	EmrAB-TolC
562.102028	mdtN
562.101984	mdtB
562.59073	cpxR
562.100645	gadX
562.100635	MacA
562.102215	mdtL
562.100649	MdfA/Cmr
562.99849	UhpT
562.102146	MarB
562.9994	Ddl
562.46326	cysB
562.102015	MdtL
562.102072	AcrAD-TolC
562.102093	OxyR
562.100616	gyrA
562.102027	KatG
562.102199	PmrF
562.102008	nfsA
562.100642	SugE
562.102082	MdfA/Cmr
562.99846	mdfA
562.100599	GlpT
2810404.6	MdtEF-TolC
562.102259	adiY
562.9992	EmrAB-TolC
562.102045	emrA
562.99914	emrE
562.47418	acrF
562.63008	acrE
562.102225	bacA
562.68434	mdtP
562.102013	BlaEC family
562.100019	BlaEC family
562.46166	emrY
562.100601	MurA
562.100013	emrE
562.102073	folP
562.7708	msbA
562.67199	Mef(B)
562.3628	emrK
562.102216	EF-Tu
562.62797	PmrF
562.102074	parC
562.101993	mdtL
562.102036	alaS
562.102164	mdtG
562.99955	msbA
562.101995	mdtE
562.102304	gyrA
562.100618	marR
562.102017	mfd
562.102124	PgsA
562.99962	baeS
562.66554	gadE
562.100611	acrF
562.102073	H-NS
562.102316	SugE
562.99946	mdfA
562.99954	MdtL
562.100027	MarA
562.100636	gidB
562.28613	mdtM
562.102015	TEM-1
562.36163	Erm(B)
562.102009	emrK
562.100643	MdtABC-TolC
562.102019	MdtABC-TolC
562.101958	dxr
562.100668	PmrB
562.102051	Iso-tRNA
562.102074	acrF
562.102116	EmrAB-TolC
562.102134	MdtABC-TolC
562.102004	AcrAD-TolC
562.101959	leuO
562.54541	blaEC
562.6381	folP
562.102009	mdtK
562.99767	bacA
562.99778	parC
562.102021	mdtM
562.102034	nfsA
562.102051	AcrAB-TolC
562.102071	MurA
562.99947	mdtH
562.10217	AcrEF-TolC 
562.38789	GlpT
562.99927	mdtN
562.102132	parC
562.102009	murA
562.102188	mdtA
562.102045	acrD
562.100644	evgS
562.102016	arnA
562.102204	mdfA
562.10065	MarB
562.102068	MdtL
562.10201	TolC/OpmH
562.102038	marA
562.28129	marA
562.99891	EmrKY-TolC
562.55162	gidB
562.102079	gadE
562.102124	cysB
562.102149	CTX-M-14
562.102329	patA
562.102069	AcrAB-TolC
562.102182	mdtL
562.100606	nfsA
562.101967	MacB
562.99858	murA
562.101972	fyuA
562.39373	emrY
562.102006	baeR
562.101957	MarR
562.102103	marA
562.99932	S10p
562.10217	evgS
562.102038	gadE
562.50377	PmrC
562.100023	CTX-M family
562.102064	rpoB
562.58217	UhpT
562.102168	SugE
562.99895	AcrAB-TolC
562.46901	mdtL
562.99937	MacB
562.99955	MacB
562.102062	cpxA
562.102098	emrY
562.102072	mdtG
562.100646	TEM-1
562.63667	TolC/OpmH
562.68578	gyrA
562.100603	H-NS
562.99789	MdtABC-TolC
562.102228	AcrAB-TolC
562.102067	mdtA
562.102008	acrR
562.102147	mefB
562.102088	Iso-tRNA
562.102043	MacA
562.100677	gadE
562.102148	EmrD
562.102283	rho
562.101984	parE
562.46677	mdtM
562.10215	kasA
562.102286	cpxA
562.102046	EF-G
562.99914	marA
562.100011	gidB
562.48034	tetC
562.102134	erm(B)
562.102145	acrD
562.102301	GadE
562.10222	PmrF
562.47853	EF-G
562.65538	H-NS
562.99932	gadE
562.101977	emrE
562.102164	tuf
562.46315	PhoP
562.102094	APH(3'')-I
562.99891	CRP
562.102322	MdtABC-TolC
562.39352	cpxR
562.102019	acrS
562.102072	MarA
562.102116	acrF
562.102057	PmrC
562.102023	gadX
562.102134	floR
562.102025	rpoC
562.102041	Alr
562.102217	murA
562.99887	TEM-1
1151233.3	folA
562.101976	gadW
562.102159	kdpE
562.9995	nfsA
562.102229	acrA
562.102158	tolC
562.102175	rpoC
562.100027	rpoC
562.100638	EF-Tu
562.55176	EF-Tu
562.99932	acrF
562.99846	emrY
562.100654	bacA
1078034.106	gadX
562.36355	soxS
562.99957	emrR
562.102018	gyrA
562.99915	msbA
562.102049	OmpK36
562.9978	murA
562.101997	AcrAD-TolC
562.67763	EF-Tu
562.100651	AcrEF-TolC 
562.102052	tetQ
562.100649	Iso-tRNA
562.99951	dxr
562.102148	parE
562.102077	S10p
562.102228	ompF
562.102156	MdtM
562.102216	S10p
562.102055	tolC
562.99787	YojI
562.100649	mdtB
562.100637	evgS
562.102157	estX
562.46145	acrD
562.102178	PmrC
562.102061	acrS
562.99762	soxR
562.28225	emrR
562.102086	MarB
562.1006	msbA
562.101961	PhoP
562.102181	marR
562.102004	gyrB
562.100654	adiY
562.99946	acrE
562.779	rplF
562.102087	AcrAB-TolC
562.102094	AcrAB-TolC
562.3328	AcrAB-TolC
562.102059	GlpT
562.102218	EmrAB-TolC
562.102159	MdtL
562.99788	AcrEF-TolC 
562.102089	mdtE
562.46654	Ddl
562.101986	mdtP
562.102057	bacA
562.102297	BcrC
562.10003	marR
562.7634	evgA
562.100037	Alr
562.100653	folP
1055537.63	MdtEF-TolC
562.100022	kdpE
562.100663	mfd
562.102048	evgA
562.100028	S10p
562.102132	CMY/CMY-2/CFE/LAT family
562.102078	mdtG
562.102051	EF-G
562.102066	TEM family
562.99939	PmrB
562.102258	tuf
562.99903	acrR
562.102012	mdfA
562.102309	acrA
562.102257	mdtH
562.102193	emrA
562.102168	Ddl
562.102192	baeR
562.102035	dxr
562.100645	EmrD
562.102148	Alr
562.99892	gyrB
562.65413	soxR
562.102145	MdtABC-TolC
562.102067	MurA
562.99839	tolC
562.38769	dfrA17
562.99952	AcrEF-TolC 
562.34399	emrA
562.102184	tolC
562.101997	evgA
562.10232	H-NS
562.102315	mdtB
562.102217	mdtH
562.1022	mdtF
562.99953	gyrB
562.50921	H-NS
562.102317	murA
562.102086	evgA
562.102154	soxS
562.102038	Ddl
562.99913	AcrAB-TolC
562.33525	AcrAB-TolC
562.100637	Ddl
562.102219	rho
562.10208	msbA
562.46518	inhA, fabI
562.102191	nfsA
562.99962	CRP
562.102185	gyrB
562.99789	dxr
562.3022	PmrB
562.102031	gyrB
562.10214	mdtE
562.102116	EmrAB-TolC
562.101972	MdtEF-TolC
562.102133	GdpD
562.47322	mdtP
562.10222	CRP
562.99782	BlaEC family
562.27913	acrD
562.10202	EF-G
562.65462	arnA
562.99937	acrE
562.102313	GlpT
562.102029	folP
562.102168	cysB
562.63773	cysB
562.102152	Ddl
562.102078	msbA
562.102085	AcrEF-TolC 
562.62882	mfd
562.100677	EF-G
562.99786	mdtP
562.102293	SugE
562.102154	aac(3)-IId
562.4745	H-NS
562.101977	MarR
562.102094	PhoP
562.100676	folP
562.102034	EF-G
562.100027	TEM family
562.102193	acrA
562.102171	sul2
562.102304	PmrB
562.100015	baeS
562.99946	gyrA
562.99932	mdtG
562.38732	gyrB
562.102015	BlaEC family
562.102307	mdtP
562.102013	alaS
562.102219	EF-G
562.102278	MarA
562.101997	mdfA
562.99893	PmrC
562.99937	PmrC
562.100665	EmrAB-TolC
562.102067	AcrAD-TolC
562.99839	tetC
562.102063	TEM-1
562.100636	EF-Tu
562.52723	dfrA12
562.102134	tet(A)
562.102158	emrK
562.102134	PmrF
562.99788	MacB
562.102187	gyrA
562.100653	mdtC
562.64845	KatG
562.65188	gidB
562.6031	PhoP
562.100668	EF-Tu
562.10196	Alr
562.102228	gyrB
562.102294	gyrB
562.102055	mdtP
562.102005	leuO
562.102066	EF-Tu
562.102191	mdtE
562.100607	APH(6)-Id
562.99904	inhA, fabI
562.102019	mdtP
562.99892	tetR
562.102063	emrA
562.102021	sul2
562.102014	mdtL
562.99891	murA
562.11477	emrB
562.102006	cpxR
562.100664	Alr
562.46575	emrD
562.99962	AcrAD-TolC
562.102225	gadE
562.102055	PmrC
562.102172	msbA
562.102281	inhA, fabI
562.102195	AcrAB-TolC
562.102227	mdtC
1444095.3	gyrB
562.99955	Ddl
562.102033	mdtE
562.99918	nfsA
562.101995	EmrKY-TolC
562.99781	cpxR
562.99949	acrS
562.42056	acrE
562.99937	bacA
562.10229	parE
562.10222	mdtP
562.99957	kasA
562.36963	S12p
562.102194	emrD
562.102194	gyrB
562.10218	S12p
562.47864	acrF
562.100019	GadE
562.47292	EF-Tu
562.99963	EF-Tu
562.100625	mdtN
562.100014	bacA
562.47553	Tet(A)
562.101976	alaS
562.100603	TEM family
562.36129	MurA
562.42725	S10p
562.99849	rpoB
562.9995	MacA
562.99782	MdfA/Cmr
562.102148	acrF
562.102065	PgsA
562.101959	Ddl
562.99963	S10p
562.33737	EF-Tu
562.100661	acrA
562.102043	CRP
562.65303	PmrC
562.102155	leuO
562.102089	baeR
562.100668	kdpE
562.99953	emrY
562.102084	rpoB
562.99849	marR
562.102186	folA, Dfr
562.99954	acrR
562.102018	EmrKY-TolC
562.102317	EmrAB-TolC
562.99932	AcrAB-TolC
562.99762	gyrA
562.99895	S10p
2810404.6	Alr
562.102191	rpoC
562.102061	GdpD
562.100663	mdtH
562.99916	mdtC
562.99904	GdpD
562.101991	emrK
562.60286	Ddl
562.102287	emrD
562.101972	parE
562.99952	baeR
562.10065	rho
562.100644	emrD
562.102193	AcrAB-TolC
562.102134	mdtL
562.99901	acrS
562.102014	mdtM
562.102332	parC
562.51679	folA, Dfr
562.9994	Tet(B)
562.102196	folA, Dfr
562.102316	MarB
562.100683	mdtC
562.102049	parE
562.102293	PmrC
562.102206	adiY
562.100015	gidB
562.102201	acrD
562.101997	S10p
562.102013	soxR
562.100646	MurA
562.51549	ompF
562.99858	MurA
562.99932	gyrA
562.102071	H-NS
562.99952	PhoP
562.102022	parE
562.100607	MarR
562.102081	tolC
562.102163	arr-2
562.102211	acrE
562.102086	Iso-tRNA
562.102156	emrB
562.102094	Iso-tRNA
562.102194	emrK
562.102003	murA
562.102041	mdtF
562.102019	Alr
562.102311	H-NS
562.102057	acrR
562.67263	Alr
562.52533	Ddl
562.102323	CRP
562.102317	mdtC
562.102223	parC
562.102021	mdtD
562.99919	AcrAB-TolC
2810404.6	EmrD
562.9994	AcrAB-TolC
562.102017	gyrA
562.102307	cpxR
562.100625	mdtD
562.102161	Alr
562.10209	S10p
562.101968	murA
562.102283	Iso-tRNA
562.102055	dfrA14
562.100599	soxS
562.102078	EF-Tu
562.99964	leuO
562.102328	folP
562.9978	mdtD
562.102091	bacA
562.102189	GlpT
562.100642	emrD
562.102225	mdtN
562.10214	evgA
562.102065	alaS
562.102059	mdtO
562.34164	PmrE
562.102213	TolC/OpmH
562.100624	MacA
562.102171	YojI
562.100601	PmrE
562.102072	mdtM
562.99926	EmrAB-TolC
562.99925	EF-Tu
562.102315	gadX
562.99902	MurA
562.68595	folA, Dfr
562.100602	soxS
562.102016	folA, Dfr
2810404.8	mdtH
562.102211	baeR
562.99895	MdtL
562.102195	mdtN
562.102081	emrR
562.99778	mdtE
562.102011	acrB
562.102172	folA, Dfr
562.102324	GadE
562.102295	mfd
562.102058	cpxR
562.102102	mdtE
562.1006	Tet(A)
562.102098	PmrE
562.101984	EmrAB-TolC
562.102053	parC
562.99932	UhpT
562.101988	mfd
562.36503	EmrAB-TolC
562.101991	H-NS
562.100022	AcrZ
562.102012	TEM-1
562.102279	soxS
562.102312	ompF
562.99939	acrS
562.102299	Iso-tRNA
562.102296	PmrE
562.102024	S10p
562.99892	EF-Tu
562.102234	EmrAB-TolC
562.50861	gyrB
562.102228	PhoP
562.102279	emrE
562.99891	H-NS
562.99937	mdtL
562.102093	rpoC
562.99785	AcrAD-TolC
562.100645	BcrC
562.102295	bacA
562.99955	kasA
562.100665	marA
562.102036	YojI
562.30203	PmrC
562.99783	ompF
562.102178	MdtEF-TolC
562.36987	folP
562.102098	S12p
562.100644	MdfA/Cmr
562.100634	AcrAB-TolC
562.102151	CTX-M-55
562.31295	soxR
562.102016	soxR
562.101984	OmpK36
562.102291	mdtO
562.9994	rpoB
562.102172	folP
562.99762	Alr
